encabezado	informacion
777 	 sp|P57549|LON_BUCAI 	 FunFam 	 1
102 	 sp|P57283|BAME_BUCAI 	 Hamap 	 1
102 	 sp|P57283|BAME_BUCAI 	 Pfam 	 33
102 	 sp|P57283|BAME_BUCAI 	 Gene3D 	 41
506 	 sp|P57512|SYK_BUCAI 	 Hamap 	 21
506 	 sp|P57512|SYK_BUCAI 	 PRINTS 	 215
506 	 sp|P57512|SYK_BUCAI 	 PRINTS 	 199
506 	 sp|P57512|SYK_BUCAI 	 PRINTS 	 262
506 	 sp|P57512|SYK_BUCAI 	 PRINTS 	 244
506 	 sp|P57512|SYK_BUCAI 	 PRINTS 	 386
506 	 sp|P57512|SYK_BUCAI 	 ProSiteProfiles 	 187
506 	 sp|P57512|SYK_BUCAI 	 Coils 	 430
506 	 sp|P57512|SYK_BUCAI 	 Gene3D 	 16
506 	 sp|P57512|SYK_BUCAI 	 Coils 	 12
506 	 sp|P57512|SYK_BUCAI 	 CDD 	 184
506 	 sp|P57512|SYK_BUCAI 	 FunFam 	 15
506 	 sp|P57512|SYK_BUCAI 	 SUPERFAMILY 	 18
506 	 sp|P57512|SYK_BUCAI 	 SUPERFAMILY 	 162
506 	 sp|P57512|SYK_BUCAI 	 CDD 	 67
506 	 sp|P57512|SYK_BUCAI 	 PANTHER 	 17
506 	 sp|P57512|SYK_BUCAI 	 Pfam 	 162
506 	 sp|P57512|SYK_BUCAI 	 Pfam 	 68
506 	 sp|P57512|SYK_BUCAI 	 NCBIfam 	 17
506 	 sp|P57512|SYK_BUCAI 	 Gene3D 	 155
92 	 sp|P57144|DBH_BUCAI 	 PANTHER 	 1
92 	 sp|P57144|DBH_BUCAI 	 PRINTS 	 40
92 	 sp|P57144|DBH_BUCAI 	 PRINTS 	 74
92 	 sp|P57144|DBH_BUCAI 	 PRINTS 	 58
92 	 sp|P57144|DBH_BUCAI 	 CDD 	 2
92 	 sp|P57144|DBH_BUCAI 	 Pfam 	 1
92 	 sp|P57144|DBH_BUCAI 	 ProSitePatterns 	 46
92 	 sp|P57144|DBH_BUCAI 	 SMART 	 1
92 	 sp|P57144|DBH_BUCAI 	 FunFam 	 1
92 	 sp|P57144|DBH_BUCAI 	 SUPERFAMILY 	 1
92 	 sp|P57144|DBH_BUCAI 	 Gene3D 	 1
114 	 sp|P57539|TUSE_BUCAI 	 Gene3D 	 44
114 	 sp|P57539|TUSE_BUCAI 	 Gene3D 	 11
114 	 sp|P57539|TUSE_BUCAI 	 Pfam 	 12
114 	 sp|P57539|TUSE_BUCAI 	 NCBIfam 	 10
114 	 sp|P57539|TUSE_BUCAI 	 SUPERFAMILY 	 4
114 	 sp|P57539|TUSE_BUCAI 	 PANTHER 	 11
114 	 sp|P57539|TUSE_BUCAI 	 PIRSF 	 2
430 	 sp|P57240|SURA_BUCAI 	 PANTHER 	 278
430 	 sp|P57240|SURA_BUCAI 	 Gene3D 	 166
430 	 sp|P57240|SURA_BUCAI 	 Gene3D 	 22
430 	 sp|P57240|SURA_BUCAI 	 SUPERFAMILY 	 281
430 	 sp|P57240|SURA_BUCAI 	 Gene3D 	 287
430 	 sp|P57240|SURA_BUCAI 	 Pfam 	 25
430 	 sp|P57240|SURA_BUCAI 	 Pfam 	 291
430 	 sp|P57240|SURA_BUCAI 	 ProSiteProfiles 	 284
430 	 sp|P57240|SURA_BUCAI 	 Pfam 	 165
430 	 sp|P57240|SURA_BUCAI 	 SUPERFAMILY 	 25
430 	 sp|P57240|SURA_BUCAI 	 ProSiteProfiles 	 174
430 	 sp|P57240|SURA_BUCAI 	 SUPERFAMILY 	 176
430 	 sp|P57240|SURA_BUCAI 	 Hamap 	 5
518 	 sp|P57485|GSH1_BUCAI 	 Gene3D 	 17
518 	 sp|P57485|GSH1_BUCAI 	 Hamap 	 1
518 	 sp|P57485|GSH1_BUCAI 	 Pfam 	 10
518 	 sp|P57485|GSH1_BUCAI 	 NCBIfam 	 6
518 	 sp|P57485|GSH1_BUCAI 	 PANTHER 	 1
518 	 sp|P57485|GSH1_BUCAI 	 SUPERFAMILY 	 3
170 	 sp|P57260|NUOJ_BUCAI 	 Pfam 	 15
170 	 sp|P57260|NUOJ_BUCAI 	 PANTHER 	 2
170 	 sp|P57260|NUOJ_BUCAI 	 Gene3D 	 1
170 	 sp|P57260|NUOJ_BUCAI 	 FunFam 	 1
167 	 sp|P57574|RS5_BUCAI 	 FunFam 	 76
167 	 sp|P57574|RS5_BUCAI 	 SUPERFAMILY 	 81
167 	 sp|P57574|RS5_BUCAI 	 ProSitePatterns 	 29
167 	 sp|P57574|RS5_BUCAI 	 FunFam 	 1
167 	 sp|P57574|RS5_BUCAI 	 Hamap 	 1
167 	 sp|P57574|RS5_BUCAI 	 ProSiteProfiles 	 12
167 	 sp|P57574|RS5_BUCAI 	 PANTHER 	 7
167 	 sp|P57574|RS5_BUCAI 	 Pfam 	 89
167 	 sp|P57574|RS5_BUCAI 	 Gene3D 	 75
167 	 sp|P57574|RS5_BUCAI 	 Gene3D 	 1
167 	 sp|P57574|RS5_BUCAI 	 Pfam 	 12
167 	 sp|P57574|RS5_BUCAI 	 SUPERFAMILY 	 9
167 	 sp|P57574|RS5_BUCAI 	 NCBIfam 	 10
497 	 sp|P57316|MURE_BUCAI 	 Gene3D 	 344
497 	 sp|P57316|MURE_BUCAI 	 PANTHER 	 19
497 	 sp|P57316|MURE_BUCAI 	 Hamap 	 4
497 	 sp|P57316|MURE_BUCAI 	 Pfam 	 341
497 	 sp|P57316|MURE_BUCAI 	 NCBIfam 	 21
497 	 sp|P57316|MURE_BUCAI 	 SUPERFAMILY 	 6
497 	 sp|P57316|MURE_BUCAI 	 SUPERFAMILY 	 341
497 	 sp|P57316|MURE_BUCAI 	 Gene3D 	 105
497 	 sp|P57316|MURE_BUCAI 	 SUPERFAMILY 	 105
497 	 sp|P57316|MURE_BUCAI 	 Pfam 	 114
497 	 sp|P57316|MURE_BUCAI 	 Gene3D 	 3
497 	 sp|P57316|MURE_BUCAI 	 Pfam 	 22
465 	 sp|P57124|ATPB_BUCAI 	 FunFam 	 1
465 	 sp|P57124|ATPB_BUCAI 	 Gene3D 	 351
465 	 sp|P57124|ATPB_BUCAI 	 Gene3D 	 75
465 	 sp|P57124|ATPB_BUCAI 	 SUPERFAMILY 	 350
465 	 sp|P57124|ATPB_BUCAI 	 CDD 	 77
465 	 sp|P57124|ATPB_BUCAI 	 CDD 	 2
465 	 sp|P57124|ATPB_BUCAI 	 NCBIfam 	 3
465 	 sp|P57124|ATPB_BUCAI 	 Pfam 	 6
465 	 sp|P57124|ATPB_BUCAI 	 Gene3D 	 2
465 	 sp|P57124|ATPB_BUCAI 	 FunFam 	 350
465 	 sp|P57124|ATPB_BUCAI 	 ProSitePatterns 	 338
465 	 sp|P57124|ATPB_BUCAI 	 PANTHER 	 2
465 	 sp|P57124|ATPB_BUCAI 	 SUPERFAMILY 	 77
465 	 sp|P57124|ATPB_BUCAI 	 SMART 	 147
465 	 sp|P57124|ATPB_BUCAI 	 CDD 	 354
465 	 sp|P57124|ATPB_BUCAI 	 Pfam 	 135
465 	 sp|P57124|ATPB_BUCAI 	 Hamap 	 1
465 	 sp|P57124|ATPB_BUCAI 	 FunFam 	 76
465 	 sp|P57124|ATPB_BUCAI 	 SUPERFAMILY 	 1
201 	 sp|P57590|RL4_BUCAI 	 Gene3D 	 2
201 	 sp|P57590|RL4_BUCAI 	 FunFam 	 1
201 	 sp|P57590|RL4_BUCAI 	 Hamap 	 6
201 	 sp|P57590|RL4_BUCAI 	 SUPERFAMILY 	 9
201 	 sp|P57590|RL4_BUCAI 	 NCBIfam 	 13
201 	 sp|P57590|RL4_BUCAI 	 PANTHER 	 11
201 	 sp|P57590|RL4_BUCAI 	 Pfam 	 13
201 	 sp|P57590|RL4_BUCAI 	 MobiDBLite 	 44
161 	 sp|P57494|ISPF_BUCAI 	 Hamap 	 1
161 	 sp|P57494|ISPF_BUCAI 	 SUPERFAMILY 	 1
161 	 sp|P57494|ISPF_BUCAI 	 PANTHER 	 1
161 	 sp|P57494|ISPF_BUCAI 	 NCBIfam 	 2
161 	 sp|P57494|ISPF_BUCAI 	 ProSitePatterns 	 35
161 	 sp|P57494|ISPF_BUCAI 	 CDD 	 2
161 	 sp|P57494|ISPF_BUCAI 	 Gene3D 	 1
161 	 sp|P57494|ISPF_BUCAI 	 Pfam 	 1
226 	 sp|P57346|RNC_BUCAI 	 SMART 	 156
226 	 sp|P57346|RNC_BUCAI 	 SUPERFAMILY 	 109
226 	 sp|P57346|RNC_BUCAI 	 FunFam 	 154
226 	 sp|P57346|RNC_BUCAI 	 Pfam 	 20
226 	 sp|P57346|RNC_BUCAI 	 CDD 	 21
226 	 sp|P57346|RNC_BUCAI 	 Hamap 	 9
226 	 sp|P57346|RNC_BUCAI 	 PANTHER 	 7
226 	 sp|P57346|RNC_BUCAI 	 NCBIfam 	 10
226 	 sp|P57346|RNC_BUCAI 	 Gene3D 	 154
226 	 sp|P57346|RNC_BUCAI 	 SUPERFAMILY 	 6
226 	 sp|P57346|RNC_BUCAI 	 ProSiteProfiles 	 6
226 	 sp|P57346|RNC_BUCAI 	 CDD 	 154
226 	 sp|P57346|RNC_BUCAI 	 ProSitePatterns 	 38
226 	 sp|P57346|RNC_BUCAI 	 FunFam 	 3
226 	 sp|P57346|RNC_BUCAI 	 ProSiteProfiles 	 155
226 	 sp|P57346|RNC_BUCAI 	 SMART 	 21
226 	 sp|P57346|RNC_BUCAI 	 Pfam 	 156
226 	 sp|P57346|RNC_BUCAI 	 Gene3D 	 3
612 	 sp|P57163|RPOD_BUCAI 	 PANTHER 	 42
612 	 sp|P57163|RPOD_BUCAI 	 Pfam 	 98
612 	 sp|P57163|RPOD_BUCAI 	 Gene3D 	 1
612 	 sp|P57163|RPOD_BUCAI 	 Gene3D 	 113
612 	 sp|P57163|RPOD_BUCAI 	 FunFam 	 1
612 	 sp|P57163|RPOD_BUCAI 	 Pfam 	 546
612 	 sp|P57163|RPOD_BUCAI 	 MobiDBLite 	 179
612 	 sp|P57163|RPOD_BUCAI 	 Gene3D 	 451
612 	 sp|P57163|RPOD_BUCAI 	 NCBIfam 	 374
612 	 sp|P57163|RPOD_BUCAI 	 SUPERFAMILY 	 451
612 	 sp|P57163|RPOD_BUCAI 	 Pfam 	 378
612 	 sp|P57163|RPOD_BUCAI 	 NCBIfam 	 374
612 	 sp|P57163|RPOD_BUCAI 	 ProSitePatterns 	 402
612 	 sp|P57163|RPOD_BUCAI 	 FunFam 	 451
612 	 sp|P57163|RPOD_BUCAI 	 Pfam 	 139
612 	 sp|P57163|RPOD_BUCAI 	 Gene3D 	 528
612 	 sp|P57163|RPOD_BUCAI 	 ProSitePatterns 	 571
612 	 sp|P57163|RPOD_BUCAI 	 Pfam 	 4
612 	 sp|P57163|RPOD_BUCAI 	 Pfam 	 457
612 	 sp|P57163|RPOD_BUCAI 	 FunFam 	 528
612 	 sp|P57163|RPOD_BUCAI 	 Coils 	 188
612 	 sp|P57163|RPOD_BUCAI 	 FunFam 	 113
612 	 sp|P57163|RPOD_BUCAI 	 Hamap 	 4
612 	 sp|P57163|RPOD_BUCAI 	 MobiDBLite 	 190
612 	 sp|P57163|RPOD_BUCAI 	 Coils 	 572
612 	 sp|P57163|RPOD_BUCAI 	 CDD 	 540
612 	 sp|P57163|RPOD_BUCAI 	 SUPERFAMILY 	 508
612 	 sp|P57163|RPOD_BUCAI 	 PRINTS 	 586
612 	 sp|P57163|RPOD_BUCAI 	 PRINTS 	 402
612 	 sp|P57163|RPOD_BUCAI 	 PRINTS 	 550
612 	 sp|P57163|RPOD_BUCAI 	 PRINTS 	 571
612 	 sp|P57163|RPOD_BUCAI 	 PRINTS 	 426
612 	 sp|P57163|RPOD_BUCAI 	 SUPERFAMILY 	 115
429 	 sp|P57548|CLPX_BUCAI 	 ProSiteProfiles 	 2
429 	 sp|P57548|CLPX_BUCAI 	 SUPERFAMILY 	 13
429 	 sp|P57548|CLPX_BUCAI 	 SMART 	 322
429 	 sp|P57548|CLPX_BUCAI 	 NCBIfam 	 9
429 	 sp|P57548|CLPX_BUCAI 	 CDD 	 69
429 	 sp|P57548|CLPX_BUCAI 	 Gene3D 	 2
429 	 sp|P57548|CLPX_BUCAI 	 Gene3D 	 321
429 	 sp|P57548|CLPX_BUCAI 	 FunFam 	 321
429 	 sp|P57548|CLPX_BUCAI 	 Hamap 	 5
429 	 sp|P57548|CLPX_BUCAI 	 Pfam 	 322
429 	 sp|P57548|CLPX_BUCAI 	 SUPERFAMILY 	 66
429 	 sp|P57548|CLPX_BUCAI 	 FunFam 	 61
429 	 sp|P57548|CLPX_BUCAI 	 SMART 	 12
429 	 sp|P57548|CLPX_BUCAI 	 PANTHER 	 10
429 	 sp|P57548|CLPX_BUCAI 	 SMART 	 116
429 	 sp|P57548|CLPX_BUCAI 	 Pfam 	 14
429 	 sp|P57548|CLPX_BUCAI 	 Gene3D 	 66
429 	 sp|P57548|CLPX_BUCAI 	 Pfam 	 117
294 	 sp|P57197|DAPA_BUCAI 	 PANTHER 	 1
294 	 sp|P57197|DAPA_BUCAI 	 NCBIfam 	 4
294 	 sp|P57197|DAPA_BUCAI 	 PRINTS 	 35
294 	 sp|P57197|DAPA_BUCAI 	 PRINTS 	 103
294 	 sp|P57197|DAPA_BUCAI 	 PRINTS 	 71
294 	 sp|P57197|DAPA_BUCAI 	 PRINTS 	 128
294 	 sp|P57197|DAPA_BUCAI 	 SUPERFAMILY 	 2
294 	 sp|P57197|DAPA_BUCAI 	 Pfam 	 2
294 	 sp|P57197|DAPA_BUCAI 	 Gene3D 	 1
294 	 sp|P57197|DAPA_BUCAI 	 ProSitePatterns 	 38
294 	 sp|P57197|DAPA_BUCAI 	 ProSitePatterns 	 133
294 	 sp|P57197|DAPA_BUCAI 	 Hamap 	 1
294 	 sp|P57197|DAPA_BUCAI 	 SMART 	 1
294 	 sp|P57197|DAPA_BUCAI 	 CDD 	 2
294 	 sp|P57197|DAPA_BUCAI 	 PIRSF 	 1
294 	 sp|P57197|DAPA_BUCAI 	 FunFam 	 1
444 	 sp|P57461|GLMM_BUCAI 	 ProSitePatterns 	 96
444 	 sp|P57461|GLMM_BUCAI 	 Gene3D 	 257
444 	 sp|P57461|GLMM_BUCAI 	 SUPERFAMILY 	 157
444 	 sp|P57461|GLMM_BUCAI 	 Pfam 	 5
444 	 sp|P57461|GLMM_BUCAI 	 SUPERFAMILY 	 258
444 	 sp|P57461|GLMM_BUCAI 	 Gene3D 	 4
444 	 sp|P57461|GLMM_BUCAI 	 Pfam 	 389
444 	 sp|P57461|GLMM_BUCAI 	 NCBIfam 	 7
444 	 sp|P57461|GLMM_BUCAI 	 Gene3D 	 371
444 	 sp|P57461|GLMM_BUCAI 	 SUPERFAMILY 	 5
444 	 sp|P57461|GLMM_BUCAI 	 FunFam 	 173
444 	 sp|P57461|GLMM_BUCAI 	 PRINTS 	 234
444 	 sp|P57461|GLMM_BUCAI 	 PRINTS 	 95
444 	 sp|P57461|GLMM_BUCAI 	 PANTHER 	 2
444 	 sp|P57461|GLMM_BUCAI 	 SUPERFAMILY 	 358
444 	 sp|P57461|GLMM_BUCAI 	 Pfam 	 158
444 	 sp|P57461|GLMM_BUCAI 	 FunFam 	 3
444 	 sp|P57461|GLMM_BUCAI 	 Hamap 	 3
444 	 sp|P57461|GLMM_BUCAI 	 Gene3D 	 175
444 	 sp|P57461|GLMM_BUCAI 	 CDD 	 6
444 	 sp|P57461|GLMM_BUCAI 	 Pfam 	 258
244 	 sp|P57501|CYSH_BUCAI 	 CDD 	 49
244 	 sp|P57501|CYSH_BUCAI 	 PIRSF 	 3
244 	 sp|P57501|CYSH_BUCAI 	 PANTHER 	 15
244 	 sp|P57501|CYSH_BUCAI 	 NCBIfam 	 33
244 	 sp|P57501|CYSH_BUCAI 	 Pfam 	 49
244 	 sp|P57501|CYSH_BUCAI 	 NCBIfam 	 21
244 	 sp|P57501|CYSH_BUCAI 	 Gene3D 	 3
244 	 sp|P57501|CYSH_BUCAI 	 SUPERFAMILY 	 22
244 	 sp|P57501|CYSH_BUCAI 	 Hamap 	 23
283 	 sp|P56936|REPA1_BUCAI 	 Pfam 	 3
283 	 sp|P56936|REPA1_BUCAI 	 NCBIfam 	 9
238 	 sp|P57425|FLGH_BUCAI 	 Hamap 	 1
238 	 sp|P57425|FLGH_BUCAI 	 PRINTS 	 215
238 	 sp|P57425|FLGH_BUCAI 	 PRINTS 	 75
238 	 sp|P57425|FLGH_BUCAI 	 PRINTS 	 178
238 	 sp|P57425|FLGH_BUCAI 	 PRINTS 	 199
238 	 sp|P57425|FLGH_BUCAI 	 PRINTS 	 152
238 	 sp|P57425|FLGH_BUCAI 	 Pfam 	 49
238 	 sp|P57425|FLGH_BUCAI 	 ProSiteProfiles 	 1
238 	 sp|P57425|FLGH_BUCAI 	 PANTHER 	 13
98 	 sp|P57174|FLIE_BUCAI 	 NCBIfam 	 3
98 	 sp|P57174|FLIE_BUCAI 	 PANTHER 	 18
98 	 sp|P57174|FLIE_BUCAI 	 Pfam 	 19
98 	 sp|P57174|FLIE_BUCAI 	 Hamap 	 1
98 	 sp|P57174|FLIE_BUCAI 	 PRINTS 	 27
98 	 sp|P57174|FLIE_BUCAI 	 PRINTS 	 83
98 	 sp|P57174|FLIE_BUCAI 	 PRINTS 	 62
69 	 sp|P63237|CSPE_BUCAI 	 CDD 	 4
69 	 sp|P63237|CSPE_BUCAI 	 ProSiteProfiles 	 3
69 	 sp|P63237|CSPE_BUCAI 	 SUPERFAMILY 	 3
69 	 sp|P63237|CSPE_BUCAI 	 PANTHER 	 3
69 	 sp|P63237|CSPE_BUCAI 	 ProSitePatterns 	 17
69 	 sp|P63237|CSPE_BUCAI 	 PRINTS 	 6
69 	 sp|P63237|CSPE_BUCAI 	 PRINTS 	 42
69 	 sp|P63237|CSPE_BUCAI 	 PRINTS 	 27
69 	 sp|P63237|CSPE_BUCAI 	 Pfam 	 5
69 	 sp|P63237|CSPE_BUCAI 	 Gene3D 	 47
69 	 sp|P63237|CSPE_BUCAI 	 PIRSF 	 1
69 	 sp|P63237|CSPE_BUCAI 	 SMART 	 5
69 	 sp|P63237|CSPE_BUCAI 	 FunFam 	 3
69 	 sp|P63237|CSPE_BUCAI 	 Gene3D 	 4
224 	 sp|P57377|BIOD_BUCAI 	 PIRSF 	 1
224 	 sp|P57377|BIOD_BUCAI 	 Pfam 	 3
224 	 sp|P57377|BIOD_BUCAI 	 CDD 	 3
224 	 sp|P57377|BIOD_BUCAI 	 FunFam 	 3
224 	 sp|P57377|BIOD_BUCAI 	 PANTHER 	 1
224 	 sp|P57377|BIOD_BUCAI 	 Gene3D 	 2
224 	 sp|P57377|BIOD_BUCAI 	 Hamap 	 2
224 	 sp|P57377|BIOD_BUCAI 	 SUPERFAMILY 	 1
224 	 sp|P57377|BIOD_BUCAI 	 NCBIfam 	 6
572 	 sp|P57333|SYP_BUCAI 	 SUPERFAMILY 	 253
572 	 sp|P57333|SYP_BUCAI 	 Pfam 	 98
572 	 sp|P57333|SYP_BUCAI 	 ProSiteProfiles 	 38
572 	 sp|P57333|SYP_BUCAI 	 Pfam 	 266
572 	 sp|P57333|SYP_BUCAI 	 CDD 	 473
572 	 sp|P57333|SYP_BUCAI 	 Pfam 	 475
572 	 sp|P57333|SYP_BUCAI 	 CDD 	 17
572 	 sp|P57333|SYP_BUCAI 	 NCBIfam 	 1
572 	 sp|P57333|SYP_BUCAI 	 SUPERFAMILY 	 12
572 	 sp|P57333|SYP_BUCAI 	 Hamap 	 1
572 	 sp|P57333|SYP_BUCAI 	 PANTHER 	 5
572 	 sp|P57333|SYP_BUCAI 	 PRINTS 	 134
572 	 sp|P57333|SYP_BUCAI 	 PRINTS 	 104
572 	 sp|P57333|SYP_BUCAI 	 PRINTS 	 144
572 	 sp|P57333|SYP_BUCAI 	 PRINTS 	 68
572 	 sp|P57333|SYP_BUCAI 	 SUPERFAMILY 	 463
572 	 sp|P57333|SYP_BUCAI 	 Gene3D 	 322
572 	 sp|P57333|SYP_BUCAI 	 CDD 	 229
572 	 sp|P57333|SYP_BUCAI 	 Gene3D 	 461
572 	 sp|P57333|SYP_BUCAI 	 Gene3D 	 1
1174 	 sp|P57529|RECB_BUCAI 	 SUPERFAMILY 	 14
1174 	 sp|P57529|RECB_BUCAI 	 CDD 	 901
1174 	 sp|P57529|RECB_BUCAI 	 Gene3D 	 892
1174 	 sp|P57529|RECB_BUCAI 	 Pfam 	 17
1174 	 sp|P57529|RECB_BUCAI 	 PANTHER 	 19
1174 	 sp|P57529|RECB_BUCAI 	 Gene3D 	 157
1174 	 sp|P57529|RECB_BUCAI 	 NCBIfam 	 10
1174 	 sp|P57529|RECB_BUCAI 	 Gene3D 	 10
1174 	 sp|P57529|RECB_BUCAI 	 Gene3D 	 444
1174 	 sp|P57529|RECB_BUCAI 	 Pfam 	 679
1174 	 sp|P57529|RECB_BUCAI 	 ProSiteProfiles 	 479
1174 	 sp|P57529|RECB_BUCAI 	 ProSiteProfiles 	 4
1174 	 sp|P57529|RECB_BUCAI 	 Gene3D 	 582
1174 	 sp|P57529|RECB_BUCAI 	 SUPERFAMILY 	 900
1174 	 sp|P57529|RECB_BUCAI 	 Hamap 	 7
188 	 sp|P57281|GRPE2_BUCAI 	 SUPERFAMILY 	 39
188 	 sp|P57281|GRPE2_BUCAI 	 PANTHER 	 27
188 	 sp|P57281|GRPE2_BUCAI 	 SUPERFAMILY 	 132
188 	 sp|P57281|GRPE2_BUCAI 	 CDD 	 49
188 	 sp|P57281|GRPE2_BUCAI 	 Coils 	 16
188 	 sp|P57281|GRPE2_BUCAI 	 Hamap 	 2
188 	 sp|P57281|GRPE2_BUCAI 	 Gene3D 	 131
188 	 sp|P57281|GRPE2_BUCAI 	 ProSitePatterns 	 142
188 	 sp|P57281|GRPE2_BUCAI 	 PRINTS 	 56
188 	 sp|P57281|GRPE2_BUCAI 	 PRINTS 	 84
188 	 sp|P57281|GRPE2_BUCAI 	 PRINTS 	 139
188 	 sp|P57281|GRPE2_BUCAI 	 PRINTS 	 166
188 	 sp|P57281|GRPE2_BUCAI 	 Gene3D 	 27
188 	 sp|P57281|GRPE2_BUCAI 	 Pfam 	 31
38 	 sp|P57570|RL36_BUCAI 	 Pfam 	 1
38 	 sp|P57570|RL36_BUCAI 	 ProSitePatterns 	 11
38 	 sp|P57570|RL36_BUCAI 	 Hamap 	 1
38 	 sp|P57570|RL36_BUCAI 	 PANTHER 	 1
38 	 sp|P57570|RL36_BUCAI 	 SUPERFAMILY 	 1
38 	 sp|P57570|RL36_BUCAI 	 NCBIfam 	 1
312 	 sp|P57456|TRUB_BUCAI 	 NCBIfam 	 10
312 	 sp|P57456|TRUB_BUCAI 	 Pfam 	 31
312 	 sp|P57456|TRUB_BUCAI 	 SUPERFAMILY 	 9
312 	 sp|P57456|TRUB_BUCAI 	 CDD 	 247
312 	 sp|P57456|TRUB_BUCAI 	 PANTHER 	 5
312 	 sp|P57456|TRUB_BUCAI 	 SUPERFAMILY 	 249
312 	 sp|P57456|TRUB_BUCAI 	 Gene3D 	 249
312 	 sp|P57456|TRUB_BUCAI 	 Hamap 	 9
312 	 sp|P57456|TRUB_BUCAI 	 Pfam 	 250
312 	 sp|P57456|TRUB_BUCAI 	 Gene3D 	 3
312 	 sp|P57456|TRUB_BUCAI 	 Pfam 	 179
312 	 sp|P57456|TRUB_BUCAI 	 CDD 	 11
284 	 sp|P57649|DAPF_BUCAI 	 SUPERFAMILY 	 11
284 	 sp|P57649|DAPF_BUCAI 	 Hamap 	 11
284 	 sp|P57649|DAPF_BUCAI 	 Gene3D 	 125
284 	 sp|P57649|DAPF_BUCAI 	 Gene3D 	 12
284 	 sp|P57649|DAPF_BUCAI 	 PANTHER 	 7
284 	 sp|P57649|DAPF_BUCAI 	 NCBIfam 	 11
284 	 sp|P57649|DAPF_BUCAI 	 ProSitePatterns 	 74
284 	 sp|P57649|DAPF_BUCAI 	 SUPERFAMILY 	 148
284 	 sp|P57649|DAPF_BUCAI 	 FunFam 	 12
284 	 sp|P57649|DAPF_BUCAI 	 Pfam 	 162
284 	 sp|P57649|DAPF_BUCAI 	 Pfam 	 13
370 	 sp|P57233|TGT_BUCAI 	 Hamap 	 1
370 	 sp|P57233|TGT_BUCAI 	 Pfam 	 11
370 	 sp|P57233|TGT_BUCAI 	 NCBIfam 	 3
370 	 sp|P57233|TGT_BUCAI 	 Gene3D 	 1
370 	 sp|P57233|TGT_BUCAI 	 PANTHER 	 1
370 	 sp|P57233|TGT_BUCAI 	 SUPERFAMILY 	 1
370 	 sp|P57233|TGT_BUCAI 	 FunFam 	 1
370 	 sp|P57233|TGT_BUCAI 	 NCBIfam 	 3
407 	 sp|P57607|DEOB_BUCAI 	 PANTHER 	 1
407 	 sp|P57607|DEOB_BUCAI 	 PIRSF 	 1
407 	 sp|P57607|DEOB_BUCAI 	 Gene3D 	 116
407 	 sp|P57607|DEOB_BUCAI 	 Gene3D 	 3
407 	 sp|P57607|DEOB_BUCAI 	 FunFam 	 115
407 	 sp|P57607|DEOB_BUCAI 	 NCBIfam 	 3
407 	 sp|P57607|DEOB_BUCAI 	 Hamap 	 1
407 	 sp|P57607|DEOB_BUCAI 	 SUPERFAMILY 	 118
407 	 sp|P57607|DEOB_BUCAI 	 SUPERFAMILY 	 1
407 	 sp|P57607|DEOB_BUCAI 	 Pfam 	 2
407 	 sp|P57607|DEOB_BUCAI 	 CDD 	 2
285 	 sp|P57292|PANC_BUCAI 	 FunFam 	 1
285 	 sp|P57292|PANC_BUCAI 	 Gene3D 	 180
285 	 sp|P57292|PANC_BUCAI 	 Gene3D 	 1
285 	 sp|P57292|PANC_BUCAI 	 SUPERFAMILY 	 1
285 	 sp|P57292|PANC_BUCAI 	 NCBIfam 	 1
285 	 sp|P57292|PANC_BUCAI 	 CDD 	 1
285 	 sp|P57292|PANC_BUCAI 	 Hamap 	 2
285 	 sp|P57292|PANC_BUCAI 	 PANTHER 	 2
285 	 sp|P57292|PANC_BUCAI 	 Pfam 	 3
193 	 sp|P57213|RNFA_BUCAI 	 Pfam 	 5
193 	 sp|P57213|RNFA_BUCAI 	 PIRSF 	 1
193 	 sp|P57213|RNFA_BUCAI 	 Hamap 	 2
193 	 sp|P57213|RNFA_BUCAI 	 PANTHER 	 1
193 	 sp|P57213|RNFA_BUCAI 	 NCBIfam 	 3
609 	 sp|P57138|GLMS_BUCAI 	 Pfam 	 66
609 	 sp|P57138|GLMS_BUCAI 	 CDD 	 2
609 	 sp|P57138|GLMS_BUCAI 	 SUPERFAMILY 	 247
609 	 sp|P57138|GLMS_BUCAI 	 SUPERFAMILY 	 2
609 	 sp|P57138|GLMS_BUCAI 	 CDD 	 455
609 	 sp|P57138|GLMS_BUCAI 	 Gene3D 	 2
609 	 sp|P57138|GLMS_BUCAI 	 ProSiteProfiles 	 460
609 	 sp|P57138|GLMS_BUCAI 	 Pfam 	 292
609 	 sp|P57138|GLMS_BUCAI 	 Pfam 	 464
609 	 sp|P57138|GLMS_BUCAI 	 ProSiteProfiles 	 288
609 	 sp|P57138|GLMS_BUCAI 	 PANTHER 	 1
609 	 sp|P57138|GLMS_BUCAI 	 CDD 	 297
609 	 sp|P57138|GLMS_BUCAI 	 Gene3D 	 249
609 	 sp|P57138|GLMS_BUCAI 	 ProSiteProfiles 	 2
609 	 sp|P57138|GLMS_BUCAI 	 Hamap 	 1
609 	 sp|P57138|GLMS_BUCAI 	 Gene3D 	 449
609 	 sp|P57138|GLMS_BUCAI 	 NCBIfam 	 2
609 	 sp|P57138|GLMS_BUCAI 	 FunFam 	 248
609 	 sp|P57138|GLMS_BUCAI 	 FunFam 	 2
